meas_ts_local_tz,meas_lat_deg_dec,meas_lon_deg_dec,meas_val
2017-12-22 07:59:00+00:00,37.81903771,-122.2943284,1.181378007
2017-12-22 07:59:00+00:00,37.78382799,-122.2323294,0.278339873
2017-12-22 07:59:00+00:00,37.74194641,-122.1803099,0.501559952
2017-12-22 07:59:00+00:00,37.80344731,-122.2733296,0.411022299
2017-12-22 07:59:00+00:00,37.74872329,-122.1521771,0.297742922
2017-12-22 07:59:00+00:00,37.86766043,-122.2929127,0.192554091
2017-12-22 07:59:00+00:00,37.37450979,-121.9878749,0.815277661
2017-12-22 07:59:00+00:00,37.73382236,-122.1814681,0.281791248
2017-12-22 07:59:00+00:00,37.70025032,-121.8011421,2.459361076
2017-12-22 07:59:00+00:00,37.77275359,-122.5035511,0.517245911
2017-12-22 07:59:00+00:00,37.77634989,-122.1807008,0.325994291
2017-12-22 07:59:00+00:00,37.80224995,-122.2702801,0.393851028
2017-12-22 07:59:00+00:00,37.79475802,-122.2075983,0.303222701
2017-12-22 07:59:00+00:00,37.81942255,-122.2670572,0.461017863
2017-12-22 07:59:00+00:00,37.34150992,-121.8830622,0.593505837
2017-12-22 07:59:00+00:00,37.77455946,-122.1708208,0.201742012
2017-12-22 07:59:00+00:00,37.34640903,-121.8989795,0.852449419
2017-12-22 07:59:00+00:00,37.68578875,-121.8013004,0.30699499
2017-12-22 07:59:00+00:00,37.77706505,-122.4866646,0.162630871
2017-12-22 07:59:00+00:00,37.79266633,-122.2109143,0.018201416
2017-12-22 07:59:00+00:00,37.76803595,-122.1548477,0.2136392
2017-12-22 07:59:00+00:00,37.68066544,-121.799828,0.633106513
2017-12-22 07:59:00+00:00,37.74037472,-122.1781981,0.270220602
2017-12-22 07:59:00+00:00,37.75401202,-122.1658825,0.300534504
2017-12-22 07:59:00+00:00,37.72902848,-122.1953871,0.591265483
2017-12-22 07:59:00+00:00,37.73558089,-122.177774,0.503084706
2017-12-22 07:59:00+00:00,37.74654122,-122.1515601,0.289200852
2017-12-22 07:59:00+00:00,37.4677419,-122.2431871,1.237264802
2017-12-22 07:59:00+00:00,38.39818546,-122.8303963,1.254879323
2017-12-22 07:59:00+00:00,37.81973435,-122.2556074,0.305266284
2017-12-22 07:59:00+00:00,37.39746167,-121.9032612,0.203981493
2017-12-22 07:59:00+00:00,37.38835665,-122.0306328,0.566879191
2017-12-22 07:59:00+00:00,37.80979495,-122.2870136,0.243210653
2017-12-22 07:59:00+00:00,37.78554853,-122.4667662,0.299209169
2017-12-22 07:59:00+00:00,37.48896238,-122.2147879,0.966757222
2017-12-22 07:59:00+00:00,37.87304459,-122.2946468,0.503864857
2017-12-22 07:59:00+00:00,37.78163803,-122.2306471,0.239737825
2017-12-22 07:59:00+00:00,37.37671045,-121.9093817,0.619260452
2017-12-22 07:59:00+00:00,37.77317125,-122.4810126,0.011032066
2017-12-22 07:59:00+00:00,37.82766555,-122.2718813,0.347721547
2017-12-22 07:59:00+00:00,37.77393231,-122.5090125,0.615702316
2017-12-22 07:59:00+00:00,37.81586757,-122.2581399,0.473851766
2017-12-22 07:59:00+00:00,37.77992159,-122.4868186,0.261460998
2017-12-22 07:59:00+00:00,37.80326953,-122.2898081,0.502156257
2017-12-22 07:59:00+00:00,37.75485666,-122.1862654,0.2939572
2017-12-22 07:59:00+00:00,37.80267631,-122.2757468,0.266583674
2017-12-22 07:59:00+00:00,37.82708343,-122.2744718,0.29354987
2017-12-22 07:59:00+00:00,37.80438546,-122.3093369,0.665801376
2017-12-22 07:59:00+00:00,37.74669605,-122.1663839,0.057517661
2017-12-22 07:59:00+00:00,37.43322156,-122.1445925,0.407619261
2017-12-22 07:59:00+00:00,37.77038886,-122.1703339,0.383735892
2017-12-22 07:59:00+00:00,37.68398467,-121.7894203,0.237918741
2017-12-22 07:59:00+00:00,37.80762541,-122.2753462,0.434395169
2017-12-22 07:59:00+00:00,37.8163485,-122.2876942,0.594388998
2017-12-22 07:59:00+00:00,37.37848579,-122.012396,0.163800448
2017-12-22 07:59:00+00:00,37.76243129,-122.1820325,0.22473907
2017-12-22 07:59:00+00:00,37.81919772,-122.2901587,0.332432464
2017-12-22 07:59:00+00:00,37.79370998,-122.2116311,0.302313508
2017-12-22 07:59:00+00:00,37.79913393,-122.2818496,0.624027337
2017-12-22 07:59:00+00:00,37.73064732,-122.1844357,0.226508468
2017-12-22 07:59:00+00:00,37.73207187,-122.1921654,0.285377328
2017-12-22 07:59:00+00:00,37.39757424,-121.9035671,1.142548941
